Datetime,Daymet-tmax:degC,Daymet-tmin:degC,Daymet-srad:W/m2,Daymet-vp:Pa,Daymet-swe:kg/m2,Daymet-prcp:mm,Daymet-dayl:s
2014-12-04,26.68,17.46,189.82,1993.35,0,3.08,37354.6
2014-12-05,27.32,18.02,253.82,2066.07,0,1.07,37321.9
2014-12-06,27.6,18.44,250.56,2121,0,0,37291.1
2014-12-07,22.75,16.24,198.54,1844.79,0,0,37262.2
2014-12-08,24.02,14.23,278.19,1622.11,0,1.17,37235.3
2014-12-09,19.79,12.42,227.82,1440.94,0,0,37210.3
2014-12-10,19.96,6.72,342.59,982.38,0,0,37187.3
2014-12-11,20.88,5.19,366.46,883.64,0,0,37166.3
2014-12-12,18.85,6.06,336.77,938.55,0,0,37147.3
2014-12-13,22.37,6.7,362.22,981,0,0,37130.3
2014-12-14,23.05,5.82,371.82,923.17,0,0,37115.4
2014-12-15,23.77,5.54,375.83,905.12,0,0,37102.5
2014-12-16,24.39,6.95,367.71,998.07,0,0,37091.7
2014-12-17,25.95,8.09,365.82,1079.06,0,0,37082.9
2014-12-18,23.58,9.08,334.69,1153.84,0,0,37076.1
2014-12-19,24.44,8.01,351.65,1072.76,0,0,37071.5
2014-12-20,26.29,9.43,350.22,1180.95,0,0,37068.9
2014-12-21,26.62,12.52,316.43,1450.22,0,0.93,37068.3
2014-12-22,28.42,15.02,299.47,1706.62,0,0,37069.9
2014-12-23,28.65,17.45,260.86,1992.29,0,0,37073.5
2014-12-24,29.09,18.75,182.11,2162.07,0,12.95,37079.2
2014-12-25,22.03,16.89,138.21,1923.18,0,0,37086.9
2014-12-26,23.02,13.4,243.47,1536.99,0,0,37096.7
2014-12-27,26.81,14.98,278.58,1702.26,0,0,37108.6
2014-12-28,28.12,15.9,280.83,1805.47,0,0,37122.5
2014-12-29,28.69,15.77,291.97,1790.32,0,0,37138.4
2014-12-30,28.7,15.99,289.77,1816.42,0,0,37156.4
2014-12-31,24.99,17.58,194.25,2008.57,0,0,37176.4
2015-01-01,25.88,17.65,221.78,2017.69,0,0,37198.4
2015-01-02,28.19,17.91,261.01,2050.79,0,0,37222.4
2015-01-03,29.22,18.44,267.84,2120.81,0,0,37248.4
2015-01-04,30.03,19.12,268.24,2212.23,0,0,37276.3
2015-01-05,24.68,17.3,205.96,1973.83,0,0,37306.1
2015-01-06,27.39,14.4,314.84,1639.84,0,0,37337.9
2015-01-07,23.43,13.47,271.87,1543.82,0,0,37371.5
2015-01-08,19.79,7.82,319.93,1058.95,0,0,37407
2015-01-09,23.52,9.3,346.07,1171.33,0,0,37444.4
2015-01-10,21.85,11.05,295.71,1316.23,0,0,37483.6
2015-01-11,25.93,12.11,336.62,1412.37,0,0,37524.7
2015-01-12,25.75,15.56,206.16,1767.21,0,15.51,37567.5
2015-01-13,26.44,16.96,193.67,1931.58,0,6.05,37612.1
2015-01-14,21.48,16.91,139.11,1925.8,0,0,37658.4
2015-01-15,22.72,14.09,250.42,1606.9,0,0.81,37706.4
2015-01-16,21.55,13.45,240.74,1541.2,0,0,37756.1
2015-01-17,24.67,9.27,368.59,1168.6,0,0,37807.4
2015-01-18,23.5,10.17,346.15,1241.28,0,0,37860.4
2015-01-19,22.03,9.51,338.41,1187.55,0,0,37915
2015-01-20,22.17,10.42,325.78,1262.64,0,0,37971.2
2015-01-21,25.39,12.81,333.28,1478.32,0,0,38028.8
2015-01-22,27.4,14.58,332.72,1659.19,0,0,38088
2015-01-23,26.94,16.11,298.6,1830.44,0,1.5,38148.7
2015-01-24,23.18,16.02,220.02,1819.07,0,0.6,38210.8
2015-01-25,19.96,6.12,373.77,942.75,0,0,38274.3
2015-01-26,22.4,6.26,398.4,951.63,0,1.6,38339.2
2015-01-27,21.05,7.11,376.92,1008.83,0,0,38405.5
2015-01-28,18.8,6.4,359.13,960.92,0,0,38473.1
2015-01-29,22.91,6.33,408.2,956.27,0,0,38542
2015-01-30,24.25,7.17,411.6,1012.95,0,0,38612.1
2015-01-31,23.41,7.36,403.24,1026.76,0,0,38683.5
2015-02-01,24.79,8.96,397.19,1144.08,0,0,38756.1
2015-02-02,25.67,11.18,376.99,1328.06,0,0,38829.8
2015-02-03,24.07,8.04,401.98,1075.32,0,0,38904.7
2015-02-04,25.01,9.12,297.89,1156.47,0,30.44,38980.7
2015-02-05,22.99,11.39,250,1346.63,0,7.36,39057.7
2015-02-06,22.24,10.3,342.97,1252.24,0,0,39135.8
2015-02-07,23.09,9.71,369.84,1203.39,0,0,39214.9
2015-02-08,25.19,9.69,398.81,1202.04,0,0,39295
2015-02-09,24.35,10.95,276.47,1307.51,0,20.37,39376.1
2015-02-10,22.61,12.63,304.16,1461.34,0,0,39458.1
2015-02-11,22.15,8.74,379.4,1127.83,0,0,39540.9
2015-02-12,22.77,6.88,415.95,992.9,0,0,39624.7
2015-02-13,20.56,7.13,380.04,1010.45,0,0,39709.2
2015-02-14,19.52,4.72,405.06,855.23,0,0,39794.6
2015-02-15,23.92,5.64,439.89,911.75,0,0,39880.8
2015-02-16,24.32,7.22,426.38,1016.9,0,0,39967.7
2015-02-17,26.49,10.39,407.84,1259.68,0,1.71,40055.3
2015-02-18,19.05,12.96,195.39,1492.66,0,0,40143.7
2015-02-19,15.62,4,356.92,813.03,0,0,40232.7
2015-02-20,17.95,0.76,450.72,645.41,0,0,40322.4
2015-02-21,24.54,3.52,477.32,773.52,0,0,40412.7
2015-02-22,28.15,8.67,453.44,1097.37,0,0,40503.6
2015-02-23,29.06,13.49,394.38,1545.77,0,0,40595
2015-02-24,27.91,16.23,322.37,1844.27,0,0,40687
2015-02-25,28.32,16.55,327.09,1882.03,0,0,40779.6
2015-02-26,24.91,17.24,174.56,1966.57,0,4.24,40872.6
2015-02-27,20.59,14.65,193.2,1666.69,0,1.29,40966.1
2015-02-28,25.92,14.73,251.95,1674.96,0,14.96,41060.1
2015-03-01,28.47,17.72,320.8,2026.6,0,0,41154.5
2015-03-02,28.67,17.5,334.93,1999.41,0,0,41249.3
2015-03-03,28.79,16.96,354.59,1932.38,0,0,41344.5
2015-03-04,29.82,17.57,365.49,1943.57,0,0,41440.1
2015-03-05,30.64,18,376.38,1938.55,0,0,41536
2015-03-06,28.63,18.25,331.06,2040.63,0,0,41632.2
2015-03-07,25,14.55,348.55,1611.92,0,0,41728.7
2015-03-08,25.94,15.06,360.18,1637.93,0,0,41825.6
2015-03-09,29.12,16.25,401.97,1669.89,0,0,41922.6
2015-03-10,30.66,17.53,405.61,1784.15,0,0,42020
2015-03-11,30.92,19.23,371.67,2049.03,0,0,42117.5
2015-03-12,30.59,19.9,346.5,2193.38,0,0,42215.3
2015-03-13,29.53,19.78,326.44,2228.84,0,1.22,42313.2
2015-03-14,30.97,19.21,282.36,2224.57,0,4.15,42411.3
2015-03-15,30.71,19.08,382.68,2035.33,0,0,42509.6
2015-03-16,29.98,18.79,378.09,2011.43,0,0,42607.9
2015-03-17,30.92,17.52,435.06,1746.55,0,0,42706.4
2015-03-18,30.93,17.15,447.39,1683.4,0,0,42805
2015-03-19,30.55,18.2,420.9,1819.19,0,0,42903.7
2015-03-20,31.57,17.56,452.04,1681.32,0,0,43002.4
2015-03-21,31.3,17.38,451.69,1663.32,0,0,43101.1
2015-03-22,30.72,17.72,438.96,1687.48,0,0,43199.9
2015-03-23,28.14,17.11,300.37,1863.12,0,3.92,43298.7
2015-03-24,27.85,18.28,370.88,1871.21,0,0,43397.4
2015-03-25,29.9,18.32,428.87,1734.09,0,0,43496.1
2015-03-26,31.02,18.76,325.49,2002.29,0,2.4,43594.8
2015-03-27,27.99,18.78,269.62,2166.47,0,12.53,43693.3
2015-03-28,22.62,12.83,401.72,1380.35,0,0,43791.8
2015-03-29,23.47,9.28,508.65,982.9,0,0,43890.2
2015-03-30,25.3,8.87,539.91,914.74,0,0,43988.5
2015-03-31,28.2,10.22,550.76,968.35,0,0,44086.6
2015-04-01,29.38,13.18,521.46,1200.1,0,0,44184.5
2015-04-02,29.6,15.42,483.15,1438.26,0,0,44282.3
2015-04-03,30.18,15.82,484.8,1466.48,0,0,44379.8
2015-04-04,31.09,15.33,508.49,1377.21,0,0,44477.2
2015-04-05,30.66,15.7,493.69,1433.85,0,0,44574.2
2015-04-06,30.23,16.83,460,1598.45,0,0,44671.1
2015-04-07,30.8,18.67,424.74,1853.99,0,0,44767.6
2015-04-08,30.46,18.76,415.79,1883.4,0,0,44863.8
2015-04-09,31.15,18.37,444.2,1775.84,0,0,44959.7
2015-04-10,32.59,18.23,475.81,1686.55,0,1.49,45055.3
2015-04-11,32.75,19.07,457.91,1819.29,0,1.78,45150.5
2015-04-12,31.76,20.03,300.13,2307.73,0,21.64,45245.3
2015-04-13,31.85,20.63,288.95,2429.79,0,9.52,45339.7
2015-04-14,32.15,20.29,410.43,2139.81,0,0,45433.7
2015-04-15,32.36,19.98,311.97,2313.83,0,26.81,45527.2
2015-04-16,32.27,20.05,309.62,2343.84,0,42.31,45620.2
2015-04-17,31.71,20.64,386.05,2430.97,0,0,45712.8
2015-04-18,33.16,20.83,413.58,2460.19,0,0,45804.8
2015-04-19,33.16,21.11,407.99,2502.28,0,0,45896.2
2015-04-20,31.97,21.52,278.29,2566.53,0,5.84,45987.1
2015-04-21,30.23,21.08,255.41,2498.86,0,2.98,46077.4
2015-04-22,30.88,21.1,360.08,2500.56,0,0,46167.1
2015-04-23,30.37,21.17,257.72,2512.52,0,30.83,46256.1
2015-04-24,31.94,21.21,385.73,2518.24,0,0,46344.5
2015-04-25,32.88,20.89,417.39,2468.96,0,1.65,46432.1
2015-04-26,33.65,21.95,403.67,2634.08,0,0,46519
2015-04-27,34.02,23.41,276.77,2879.04,0,4.34,46605.2
2015-04-28,27.08,21.81,160.81,2611.52,0,28.26,46690.6
2015-04-29,31,20.82,383.79,2458.6,0,0,46775.2
2015-04-30,28.06,20.92,296.61,2474.24,0,0,46858.9
2015-05-01,28.67,15.7,483.78,1783.31,0,0,46941.8
2015-05-02,28.67,16.18,473.71,1837.83,0,0,47023.8
2015-05-03,28.34,15.35,488.64,1742.99,0,0,47104.8
2015-05-04,27.64,15.85,464.31,1800.39,0,0,47184.9
2015-05-05,27.56,18.12,397.38,2078.25,0,0,47264
2015-05-06,29.81,19.42,419.74,2253.86,0,0,47342.1
2015-05-07,31.63,17.81,497.58,2038.77,0,0,47419.2
2015-05-08,32.1,16.7,524.7,1873.47,0,0,47495.2
2015-05-09,33.27,16.88,533.85,1877.01,0,0,47570
2015-05-10,33.33,17.59,522.02,1974.75,0,0,47643.8
2015-05-11,32.33,18.86,483.52,2133.25,0,0,47716.3
2015-05-12,32.3,21.03,425.75,2491.11,0,0,47787.7
2015-05-13,32.97,21.02,440.28,2488.42,0,0,47857.9
2015-05-14,32.32,21.22,420.98,2519.86,0,0,47926.8
2015-05-15,32.13,21.4,412.33,2548.14,0,0,47994.3
2015-05-16,31.05,21.62,378.8,2582.61,0,0,48060.6
2015-05-17,31.51,22.29,370.45,2689.17,0,0,48125.5
2015-05-18,31.93,20.6,435.21,2424.98,0,0,48189.1
2015-05-19,32.19,19.89,460.75,2295.02,0,0,48251.2
2015-05-20,33.73,20.68,469.07,2382.51,0,0,48311.8
2015-05-21,34.35,20.94,471.27,2412.25,0,0,48371
2015-05-22,34.11,22.06,326.29,2653.02,0,13.74,48428.7
2015-05-23,32.65,22.17,298.79,2670.29,0,15.34,48484.9
2015-05-24,32.51,22.29,391.49,2689.6,0,0,48539.4
2015-05-25,32.82,22.01,408.53,2643.85,0,0,48592.4
2015-05-26,32.73,22.75,384.4,2765.44,0,0,48643.8
2015-05-27,31.98,21.45,406.3,2554.83,0,0,48693.5
2015-05-28,30.89,20.01,419.18,2338.57,0,0,48741.5
2015-05-29,30.72,18.68,451.4,2153.07,0,0,48787.8
2015-05-30,32.03,19.18,461.6,2215.26,0,0,48832.4
2015-05-31,32.56,20.04,450.33,2342.37,0,0,48875.2
2015-06-01,33.16,20.82,331.47,2458.15,0,3.68,48916.3
2015-06-02,29.82,21.14,262.28,2506.86,0,8.44,48955.5
2015-06-03,29.81,20.52,373.08,2413.18,0,0,48992.9
2015-06-04,32.51,20.22,446.95,2369.01,0,0,49028.4
2015-06-05,32.1,20.95,417.17,2478.18,0,0,49062.1
2015-06-06,32.51,21.44,310.83,2553.22,0,6.16,49093.8
2015-06-07,32.26,20.77,430.45,2451.36,0,0,49123.7
2015-06-08,32.89,20.56,451.91,2419.44,0,0,49151.6
2015-06-09,33.13,20.95,336.6,2478.71,0,10.5,49177.5
2015-06-10,32.31,21.53,312.49,2567.97,0,66.26,49201.5
2015-06-11,32.42,20.89,328,2469.7,0,13.17,49223.5
2015-06-12,32.69,21.43,321.54,2551.55,0,18.65,49243.5
2015-06-13,32.38,23.48,356.44,2890.42,0,0,49261.4
2015-06-14,32.82,23.64,364.77,2918.66,0,0,49277.4
2015-06-15,33.62,23.43,392.27,2882.45,0,0,49291.3
2015-06-16,33.69,22.73,413.91,2762.88,0,0,49303.2
2015-06-17,34.04,22.49,428.25,2722.66,0,0,49313
2015-06-18,34.5,23.23,417.98,2847.91,0,0,49320.8
2015-06-19,35.04,22.61,445.67,2742.58,0,0,49326.5
2015-06-20,35.32,22.51,453.31,2726.88,0,0,49330.1
2015-06-21,35.06,22.69,444.16,2755.9,0,0,49331.7
2015-06-22,35.03,22.88,437.49,2788.71,0,0,49331.1
2015-06-23,33.63,23.25,396.69,2850.86,0,0,49328.6
2015-06-24,34.61,22.73,432.66,2762.88,0,0,49323.9
2015-06-25,34.62,23.15,315.32,2833.24,0,7.69,49317.2
2015-06-26,33.94,22.67,314.25,2752.29,0,2.18,49308.4
2015-06-27,34.34,22.64,427.84,2747.14,0,0,49297.6
2015-06-28,34.67,22.8,430.23,2774.14,0,0,49284.7
2015-06-29,34.16,22.82,314.94,2778.01,0,21.96,49269.8
2015-06-30,34.64,21.84,454.86,2617.86,0,0,49252.8
2015-07-01,34.31,21.6,454.84,2579.46,0,0,49233.8
2015-07-02,34.44,22,445.18,2641.98,0,0,49212.8
2015-07-03,34.4,22.08,440.23,2655.41,0,0,49189.9
2015-07-04,33.55,22.1,317.07,2659.23,0,6.49,49164.9
2015-07-05,33.7,22.22,316.77,2679.07,0,28.79,49138
2015-07-06,33.42,21.43,437.54,2552.96,0,0,49109.1
2015-07-07,31.79,21.8,292.05,2611.3,0,11.55,49078.3
2015-07-08,33.5,22.14,421.36,2665.54,0,0,49045.6
2015-07-09,33.45,22.47,411.53,2719.58,0,0,49011
2015-07-10,33.5,22.6,409,2740.99,0,0,48974.6
2015-07-11,33.65,21.74,436.21,2600.94,0,0,48936.3
2015-07-12,34.34,22.19,437.43,2674.24,0,0,48896.2
2015-07-13,34.36,22.39,430.65,2706.89,0,0,48854.2
2015-07-14,33.84,22.55,310.44,2732.36,0,2.99,48810.5
2015-07-15,32.45,23.1,271.64,2824.98,0,3.6,48765.1
2015-07-16,31.95,22.63,273.87,2745.32,0,8.38,48717.9
2015-07-17,32.66,22.24,397.75,2680.96,0,1.51,48669.1
2015-07-18,33.33,22.28,412.62,2689.03,0,0,48618.6
2015-07-19,33.22,22.48,405.22,2721.69,0,0,48566.4
2015-07-20,33.75,22.78,410.18,2770.96,0,1.31,48512.6
2015-07-21,34.65,22.74,430.64,2764.88,0,0,48457.2
2015-07-22,34.63,23.16,419.16,2836.33,0,0,48400.3
2015-07-23,33.78,23.96,281.34,2976.27,0,13.94,48341.9
2015-07-24,31.99,24.31,234.59,3038.79,0,7.89,48282
2015-07-25,31.08,23.73,230.43,2935.38,0,20.74,48220.6
2015-07-26,30.19,23.45,217.77,2885.53,0,6.58,48157.8
2015-07-27,31.31,23.28,253.93,2855.69,0,3.81,48093.5
2015-07-28,32.95,23.4,384.6,2877.29,0,0,48027.9
2015-07-29,30.98,24.21,220.96,3020.87,0,8.96,47961
2015-07-30,32.82,24.04,273.77,2989.13,0,3.41,47892.8
2015-07-31,33.66,24.07,292.03,2994.68,0,8.36,47823.2
2015-08-01,31.52,22.51,289.59,2725.3,0,9.32,47752.5
2015-08-02,32.92,22.81,311.06,2776.58,0,18.91,47680.5
2015-08-03,31.12,22,395.18,2643.39,0,0,47607.4
2015-08-04,34.37,21.71,473.61,2595.87,0,0,47533.1
2015-08-05,34.36,22.09,464.24,2657.47,0,0,47457.6
2015-08-06,35.06,22.82,456.91,2777.81,0,0,47381.1
2015-08-07,34.9,23.14,445.71,2831.75,0,0,47303.5
2015-08-08,33.19,23.68,294.29,2925.73,0,6.84,47224.9
2015-08-09,34.21,23.15,323.98,2834.24,0,9.09,47145.3
2015-08-10,34.07,23.35,424.14,2867.51,0,0,47064.8
2015-08-11,34.2,22.78,442.59,2771.62,0,0,46983.2
2015-08-12,33.7,23.23,420.04,2847.98,0,0,46900.8
2015-08-13,34.09,23.59,313.91,2909.51,0,27.17,46817.5
2015-08-14,32.5,21.54,330.84,2569.28,0,22.62,46733.3
2015-08-15,33.54,21.75,340.48,2603.45,0,16.55,46648.4
2015-08-16,33.26,22.18,327.19,2671.33,0,7.79,46562.6
2015-08-17,33.55,23.12,415.87,2828.61,0,0,46476.1
2015-08-18,33.7,23.59,405.26,2909.59,0,0,46388.8
2015-08-19,34.18,24.03,402.74,2989.01,0,0.89,46300.8
2015-08-20,34.34,23.94,409.89,2971.85,0,0,46212.1
2015-08-21,33.95,23.89,302.18,2963.94,0,4.58,46122.7
2015-08-22,34.59,23.86,416.95,2958.01,0,0,46032.8
2015-08-23,34.51,23.99,408.99,2980.63,0,1.55,45942.2
2015-08-24,34.5,23.84,410.18,2955.05,0,0,45851
2015-08-25,34.26,23.85,301.16,2956.82,0,11.63,45759.2
2015-08-26,33.58,23.85,287.61,2955.99,0,10.41,45667
2015-08-27,30.58,23.07,242.62,2820.37,0,21.21,45574.2
2015-08-28,32.31,22.86,285.66,2783.91,0,26.83,45480.9
2015-08-29,32.81,22.89,293.33,2789.72,0,12.17,45387.2
2015-08-30,29.83,23.02,222.27,2812.35,0,7.79,45293
2015-08-31,31.96,23.53,260.55,2899.43,0,5.65,45198.4
2015-09-01,34.34,23.44,409.33,2883.22,0,0,45103.4
2015-09-02,34,23.4,301.04,2876.37,0,3.24,45008
2015-09-03,34.35,23.75,399.31,2939.07,0,0,44912.2
2015-09-04,34.15,23.66,298.32,2922.97,0,5.1,44816.2
2015-09-05,33.03,22.75,299.38,2766.86,0,18.64,44719.8
2015-09-06,32.38,22.71,289.13,2759.68,0,14.57,44623.1
2015-09-07,31.32,23.1,257.3,2824.81,0,3.17,44526.2
2015-09-08,33.29,23.5,383.31,2894.5,0,0,44428.9
2015-09-09,34.22,23.37,406.57,2871.11,0,0,44331.5
2015-09-10,34.05,23.77,391.28,2942.37,0,0,44233.8
2015-09-11,34.26,24.08,289.55,2996.55,0,8.66,44136
2015-09-12,32.82,23.61,273.98,2914.27,0,8.03,44038
2015-09-13,32.12,23.19,270.77,2840.84,0,11.04,43939.8
2015-09-14,32.89,23.3,283.14,2859.62,0,26.53,43841.5
2015-09-15,31.4,23.72,242.31,2933.36,0,14.7,43743
2015-09-16,29.53,23.46,203.11,2887,0,19.25,43644.5
2015-09-17,30.06,23.05,230.84,2816.9,0,26.98,43545.9
2015-09-18,29.99,22.86,235.55,2784.78,0,4.01,43447.2
2015-09-19,32.94,22.6,301.35,2740.21,0,6.27,43348.5
2015-09-20,33.11,22.87,396.32,2785.59,0,0,43249.7
2015-09-21,32.94,23.33,378.57,2865.29,0,0,43150.9
2015-09-22,32.34,22.87,377.5,2786.62,0,0,43052.2
2015-09-23,32.77,22.24,402.74,2682.02,0,0,42953.4
2015-09-24,31.11,22.34,361.55,2697.97,0,0,42854.8
2015-09-25,33.17,22.59,299.16,2740.04,0,20.27,42756.1
2015-09-26,32.06,22.66,370.52,2751.23,0,0,42657.6
2015-09-27,32.08,23.07,357.58,2819.82,0,0,42559.2
2015-09-28,32.12,23.54,257.15,2902.17,0,3.9,42460.8
2015-09-29,29.78,23.5,202.84,2895.1,0,9.21,42362.7
2015-09-30,33.24,23.68,362.37,2925.6,0,0,42264.6
2015-10-01,33.05,23.26,369.09,2853.34,0,0,42166.8
2015-10-02,32.82,23.29,362.22,2858.43,0,0,42069.1
2015-10-03,30.45,21.58,355.91,2576.32,0,0,41971.7
2015-10-04,28.6,19.9,269.79,2323.07,0,8.81,41874.5
2015-10-05,28.51,20.19,260.98,2364.52,0,3.07,41777.5
2015-10-06,29.92,20.49,373,2408.61,0,0,41680.8
2015-10-07,30.07,20.76,366.11,2449.82,0,0,41584.4
2015-10-08,31.34,21.24,378.36,2522.15,0,0,41488.4
2015-10-09,32.29,21.3,294.07,2531.65,0,7.28,41392.6
2015-10-10,30.91,21.69,265.41,2592.5,0,9.29,41297.2
2015-10-11,30.47,21.03,270.53,2491,0,6.9,41202.2
2015-10-12,30.47,19.41,397.55,2253.53,0,0,41107.6
2015-10-13,31.48,18.56,423.64,2136.45,0,0,41013.4
2015-10-14,31.95,18.75,421.8,2161.66,0,0,40919.7
2015-10-15,32.1,20.19,393.71,2365.44,0,0,40826.4
2015-10-16,30.06,21.02,331.81,2489.28,0,0,40733.6
2015-10-17,29.82,20.02,350.42,2339.52,0,0,40641.3
2015-10-18,29.1,19.42,347.24,2254.53,0,0,40549.6
2015-10-19,27.79,19.71,306.36,2295.44,0,0,40458.4
2015-10-20,29.63,18.84,368.9,2174.5,0,0,40367.8
2015-10-21,29.94,19.37,359.69,2246.99,0,0,40277.8
2015-10-22,30.02,20.22,253.66,2369.81,0,2.5,40188.5
2015-10-23,30.32,20.86,326.99,2464.11,0,1.46,40099.8
2015-10-24,30.15,18.56,373.27,2136.83,0,0,40011.8
2015-10-25,30.28,19.1,361.82,2209.43,0,0,39924.5
2015-10-26,29.32,20.15,316.61,2359.36,0,0,39838
2015-10-27,29.15,21.19,281.84,2514.61,0,0,39752.2
2015-10-28,28.84,22.16,181.31,2668.12,0,5.12,39667.2
2015-10-29,31.18,21.57,313.55,2573.78,0,0,39583
2015-10-30,30.48,20.18,331.46,2362.76,0,0,39499.7
2015-10-31,30.9,18.91,360.51,2184.6,0,0,39417.3
2015-11-01,32.42,19.76,361.76,2302.93,0,0,39335.8
2015-11-02,32.45,21.55,325.37,2571.21,0,0,39255.2
2015-11-03,31.98,21.86,307.36,2620.07,0,0,39175.6
2015-11-04,31.93,22.06,299.22,2652.99,0,0,39097
2015-11-05,31.01,22.49,268.53,2722.86,0,0,39019.4
2015-11-06,31.79,21.37,309.58,2542.49,0,0,38942.9
2015-11-07,32.36,21.41,315.28,2549.39,0,0,38867.4
2015-11-08,32.16,21.5,308.76,2564.02,0,0,38793.1
2015-11-09,32.37,21.38,312.38,2544.65,0,1.68,38720
2015-11-10,29.99,21.53,196.98,2568.45,0,6.23,38648
2015-11-11,29.96,21.92,251.34,2629.67,0,0,38577.2
2015-11-12,31.1,21.1,295.47,2501.38,0,0,38507.7
2015-11-13,30.19,21.21,276.33,2517.65,0,0,38439.4
2015-11-14,27.97,18.66,293.59,2149.58,0,0,38372.5
2015-11-15,26.41,19.62,229.7,2283.17,0,0,38306.9
2015-11-16,29.26,19.64,293.66,2285.97,0,0,38242.7
2015-11-17,29.23,19.85,215.42,2315.19,0,29.54,38179.8
2015-11-18,30.28,21.14,275.09,2506.99,0,0,38118.4
2015-11-19,29.91,21.83,187.28,2615.54,0,48.01,38058.5
2015-11-20,29.37,21.72,180.8,2597.68,0,5.61,38000.1
2015-11-21,29.04,21.14,186.67,2507.76,0,21.16,37943.1
2015-11-22,26.49,20.57,150.55,2421.07,0,7.31,37887.8
2015-11-23,23.16,14.3,294.69,1629.25,0,0,37834
2015-11-24,24.61,13.32,338.26,1528.37,0,0,37781.8
2015-11-25,26.95,15.03,338.21,1707.85,0,0,37731.2
2015-11-26,27.73,17.58,301.55,2008.81,0,0,37682.4
2015-11-27,27.64,17.64,296,2017.14,0,0,37635.2
2015-11-28,27.78,17.39,301.83,1984.74,0,0,37589.8
2015-11-29,27.37,16.57,309.56,1884.89,0,0,37546
2015-11-30,28.42,16.86,317.91,1919.56,0,0,37504.1
2015-12-01,29.22,18.13,306.28,2079.78,0,0,37464
2015-12-02,29.65,19.35,217.05,2244.65,0,8.44,37425.7
2015-12-03,25.28,19.79,136.71,2307.02,0,37.98,37389.2
2015-12-04,23.61,18.31,136.67,2103.89,0,5.66,37354.6
2015-12-05,25.59,19.89,143.12,2320.93,0,5.76,37321.9
2015-12-06,26.82,20.35,211.89,2388.26,0,0,37291.1
2015-12-07,24.83,18.51,215.51,2129.49,0,0,37262.2
2015-12-08,24.78,15.63,289.93,1774.57,0,0,37235.3
2015-12-09,27.49,16.53,314.16,1879.28,0,0.65,37210.3
2015-12-10,26.56,17.21,286.15,1963.19,0,0,37187.3
2015-12-11,27.95,17.05,308.52,1942.95,0,0,37166.3
2015-12-12,28.74,17.43,311.12,1989.96,0,0,37147.3
2015-12-13,28.34,18.1,293.4,2075.65,0,0,37130.3
2015-12-14,29.59,19.28,288.87,2234.95,0,0,37115.4
2015-12-15,29.99,18.93,298.15,2186.81,0,0,37102.5
2015-12-16,29.78,19,293.65,2195.79,0,0,37091.7
2015-12-17,29.89,19.72,281.45,2296.76,0,0,37082.9
2015-12-18,26.03,19.12,165.06,2213.4,0,4.55,37076.1
2015-12-19,23.34,11.59,329.59,1364.26,0,0,37071.5
2015-12-20,24.88,12.1,337.13,1410.93,0,0,37068.9
2015-12-21,28.34,16.16,236.93,1836.16,0,5.68,37068.3
2015-12-22,28.85,18.71,208.32,2156.27,0,9.01,37069.9
2015-12-23,29.15,20.91,235.43,2472.59,0,0,37073.5
2015-12-24,29.81,21.8,229.1,2611.41,0,0,37079.2
2015-12-25,29.69,21.07,245.84,2497.24,0,0,37086.9
2015-12-26,28.72,21.18,224.6,2514.04,0,0,37096.7
2015-12-27,29.22,20.72,247.62,2442.98,0,0,37108.6
2015-12-28,30.14,20.57,268.02,2420.51,0,0,37122.5
2015-12-29,30.4,20.74,269.86,2446.94,0,0,37138.4
2015-12-30,29.52,20.83,254.32,2460.45,0,0,37156.4
2015-12-31,30.1,20.2,278.79,2365.95,0,0,37176.4
2016-01-01,29.71,19.35,292.03,1741.67,0,0,37198.4
2016-01-02,24.1,19.33,152.71,2242.06,0,0,37222.4
2016-01-03,19.92,16.98,76.64,1933.78,0,16.37,37248.4
2016-01-04,20.78,11.79,289.29,1013.05,0,0,37276.3
2016-01-05,22.4,10.06,353.29,770.68,0,0,37306.1
2016-01-06,22.49,13.71,212.66,1099.14,0,3.05,37337.9
2016-01-07,23.03,14.38,208.87,1220.57,0,2.6,37371.5
2016-01-08,25.97,15.01,242.91,1173.08,0,5.98,37407
2016-01-09,26.72,17.03,219.54,1539.19,0,8.11,37444.4
2016-01-10,23.66,17.5,150.32,1999.44,0,7.35,37483.6
2016-01-11,19.26,10.95,277.16,1130.27,0,0,37524.7
2016-01-12,20.85,9.53,343.65,882.6,0,0,37567.5
2016-01-13,18.43,9.57,295.84,983.1,0,0,37612.1
2016-01-14,20.81,10.74,238.01,1155.71,0,10.89,37658.4
2016-01-15,23.35,12.44,245.48,1346.12,0,45.42,37706.4
2016-01-16,26.09,12.68,267.52,1466.12,0,13.51,37756.1
2016-01-17,24.4,12.5,341.63,1448.4,0,0,37807.4
2016-01-18,17.25,8.87,286.83,1137.74,0,0,37860.4
2016-01-19,16.58,7.32,311.43,1023.72,0,0,37915
2016-01-20,20.82,6.19,391.86,947.2,0,0,37971.2
2016-01-21,22.43,7.76,390.4,1047.67,0,0,38028.8
2016-01-22,20.6,11.37,229.72,1344.65,0,27.98,38088
2016-01-23,16.28,11.65,174.84,1369.66,0,0,38148.7
2016-01-24,15.82,3.46,381.21,782.79,0,0,38210.8
